Industry Group,Symbol,Company Name,Date,Open,High,Low,Close,Change,% Change,Volume Traded,Value Traded (SAR),No. of Trades
Banks,1120,Al Rajhi Bank,27/10/2019,62.00,62.60,61.80,62.00,-0.30,-0.48,3671260,228191130.7,3541,
Banks,1120,Al Rajhi Bank,28/10/2019,61.80,62.00,60.00,60.20,-1.80,-2.90,5338782,326752778.1,6103,
Banks,1120,Al Rajhi Bank,29/10/2019,60.50,60.50,58.60,59.60,-0.60,-1.00,10147528,602657047.9,8775,
Banks,1120,Al Rajhi Bank,30/10/2019,59.70,61.00,59.00,61.00,1.40,2.35,19145277,1070636530.8,6309,
Banks,1120,Al Rajhi Bank,31/10/2019,60.90,61.20,60.20,60.40,-0.60,-0.98,5592152,338994456.5,5094,
Banks,1120,Al Rajhi Bank,03/11/2019,59.80,59.90,58.60,59.30,-1.10,-1.82,5183642,307612083.7,5081,
Banks,1120,Al Rajhi Bank,04/11/2019,59.30,59.60,58.50,59.30,0.00,0.00,6047424,356459546.5,5604,
Banks,1120,Al Rajhi Bank,05/11/2019,59.30,60.40,59.20,60.40,1.10,1.85,8120168,472248112.8,5030,
Banks,1120,Al Rajhi Bank,06/11/2019,60.40,60.40,60.00,60.30,-0.10,-0.17,3900925,234785279,2965,
Banks,1120,Al Rajhi Bank,07/11/2019,60.30,61.60,60.20,61.00,0.70,1.16,5843785,357287892.3,4585,
Banks,1120,Al Rajhi Bank,10/11/2019,61.30,62.60,61.30,62.40,1.40,2.30,6403680,398849930.3,5371,
Banks,1120,Al Rajhi Bank,11/11/2019,62.40,63.50,62.40,62.90,0.50,0.80,7306306,460344872.9,6040,
Banks,1120,Al Rajhi Bank,12/11/2019,62.90,63.50,62.60,62.90,0.00,0.00,5340316,337218303.9,4524,
Banks,1120,Al Rajhi Bank,13/11/2019,63.00,63.50,61.70,62.10,-0.80,-1.27,6837376,429218977,5915,
Banks,1120,Al Rajhi Bank,14/11/2019,62.00,63.00,61.70,62.00,-0.10,-0.16,5712155,356044930.9,4721,
Banks,1120,Al Rajhi Bank,17/11/2019,62.40,63.50,61.60,63.50,1.50,2.42,5503886,344147618.4,5207,
Banks,1120,Al Rajhi Bank,18/11/2019,63.50,64.30,63.50,64.20,0.70,1.10,5854214,374724755.5,4961,
Banks,1120,Al Rajhi Bank,19/11/2019,64.30,65.10,64.00,64.60,0.40,0.62,7460357,481116989.1,6700,
Banks,1120,Al Rajhi Bank,20/11/2019,64.60,64.90,63.90,64.10,-0.50,-0.77,6236474,400499070.1,5689,
Banks,1120,Al Rajhi Bank,21/11/2019,64.10,64.90,63.80,64.90,0.80,1.25,6790849,436956223.7,4421,
Banks,1120,Al Rajhi Bank,24/11/2019,65.00,65.10,64.10,64.20,-0.70,-1.08,4726917,305882739.1,3590,
Banks,1120,Al Rajhi Bank,25/11/2019,64.10,64.60,63.00,64.50,0.30,0.47,6732701,429662105.9,6510,
Banks,1120,Al Rajhi Bank,26/11/2019,64.50,64.70,62.40,62.40,-2.10,-3.26,10942758,691391823.4,6510,
Banks,1120,Al Rajhi Bank,27/11/2019,63.00,63.60,61.70,61.80,-0.60,-0.96,6982091,439507668.5,6031,
Banks,1120,Al Rajhi Bank,28/11/2019,62.30,63.10,61.90,62.20,0.40,0.65,5262266,328485856.3,4586,
Banks,1120,Al Rajhi Bank,01/12/2019,62.30,63.60,62.30,63.20,1.00,1.61,4355179,274599653.2,3743,
Banks,1120,Al Rajhi Bank,02/12/2019,63.10,63.70,62.20,62.60,-0.60,-0.95,7248018,455177771.2,6668,
Banks,1120,Al Rajhi Bank,03/12/2019,62.60,63.40,62.50,63.30,0.70,1.12,5624113,354134873.8,4420,
Banks,1120,Al Rajhi Bank,04/12/2019,63.20,63.20,62.50,63.00,-0.30,-0.47,4999707,314104359.4,3810,
Banks,1120,Al Rajhi Bank,05/12/2019,63.00,63.30,62.70,63.20,0.20,0.32,3940650,248235291,2937,
Banks,1120,Al Rajhi Bank,08/12/2019,63.30,64.50,63.30,64.20,1.00,1.58,7595939,487150115.4,4642,
Banks,1120,Al Rajhi Bank,09/12/2019,64.50,64.90,63.50,63.50,-0.70,-1.09,8888950,570938635.1,6371,
Banks,1120,Al Rajhi Bank,10/12/2019,63.60,63.80,63.00,63.20,-0.30,-0.47,5987245,379741032,4651,
Banks,1120,Al Rajhi Bank,11/12/2019,63.40,63.80,63.40,63.60,0.40,0.63,4500838,286331437.4,3757,
Banks,1120,Al Rajhi Bank,12/12/2019,63.70,63.70,62.50,62.50,-1.10,-1.73,4914284,310135982.3,5194,
Banks,1120,Al Rajhi Bank,15/12/2019,62.90,63.20,62.40,62.50,0.00,0.00,5266858,330608813.4,4816,
Banks,1120,Al Rajhi Bank,16/12/2019,62.60,64.10,62.60,63.70,1.20,1.92,7192114,456871235.1,6880,
Banks,1120,Al Rajhi Bank,17/12/2019,63.90,64.30,63.40,64.30,0.60,0.94,7797688,498901856.1,5679,
Banks,1120,Al Rajhi Bank,18/12/2019,64.30,65.00,64.10,64.90,0.60,0.93,8057431,520236755.9,6167,
Banks,1120,Al Rajhi Bank,19/12/2019,64.90,66.10,64.60,65.90,1.00,1.54,9603742,628401109.7,6333,
Banks,1120,Al Rajhi Bank,22/12/2019,66.00,66.40,65.70,66.30,0.40,0.61,4435781,293369310.5,4926,
Banks,1120,Al Rajhi Bank,23/12/2019,66.30,66.50,66.00,66.50,0.20,0.30,4404001,291274866.8,3549,
Banks,1120,Al Rajhi Bank,24/12/2019,66.50,66.90,66.10,66.40,-0.10,-0.15,6346277,414401304.5,3711,
Banks,1120,Al Rajhi Bank,25/12/2019,66.40,66.50,65.00,65.20,-1.20,-1.81,4259620,279236284.5,4224,
Banks,1120,Al Rajhi Bank,26/12/2019,65.10,65.90,64.70,65.20,0.00,0.00,2786350,182371254.1,3242,
Banks,1120,Al Rajhi Bank,29/12/2019,65.30,66.30,65.30,66.00,0.80,1.23,3837728,253191311.8,3805,
Banks,1120,Al Rajhi Bank,30/12/2019,66.00,66.10,65.30,65.30,-0.70,-1.06,3381959,221134604.9,3939,
Banks,1120,Al Rajhi Bank,31/12/2019,65.30,65.60,64.90,65.40,0.10,0.15,4490041,292989171.1,3806,
Banks,1120,Al Rajhi Bank,01/01/2020,65.30,65.50,65.10,65.10,-0.30,-0.46,2816849,183946249.5,3053,
Banks,1120,Al Rajhi Bank,02/01/2020,65.30,65.90,65.20,65.80,0.70,1.08,3625615,237935067.8,3331,
Banks,1120,Al Rajhi Bank,05/01/2020,64.80,65.40,64.20,64.40,-1.40,-2.13,5004344,324910915.9,4660,
Banks,1120,Al Rajhi Bank,06/01/2020,64.30,64.80,64.20,64.50,0.10,0.16,4179310,269817546.4,4835,
Banks,1120,Al Rajhi Bank,07/01/2020,64.80,65.40,64.60,64.90,0.40,0.62,4752902,309417514.4,3716,
Banks,1120,Al Rajhi Bank,08/01/2020,64.00,64.70,64.00,64.30,-0.60,-0.92,4846636,312353091.4,3700,
Banks,1120,Al Rajhi Bank,09/01/2020,65.10,65.80,65.10,65.80,1.50,2.33,4546491,298067252.5,3826,
Banks,1120,Al Rajhi Bank,12/01/2020,66.00,66.40,65.60,65.70,-0.10,-0.15,3640817,240083546.3,3157,
Banks,1120,Al Rajhi Bank,13/01/2020,65.60,66.40,65.60,65.90,0.20,0.30,4977518,329260727.9,3981,
Banks,1120,Al Rajhi Bank,14/01/2020,66.10,66.50,65.90,66.40,0.50,0.76,4185575,276998910.9,3631,
Banks,1120,Al Rajhi Bank,15/01/2020,66.40,66.50,66.00,66.00,-0.40,-0.60,3097260,205199816.2,3024,
Banks,1120,Al Rajhi Bank,16/01/2020,66.20,66.40,66.00,66.30,0.30,0.45,2992843,198121772,3654,
Banks,1120,Al Rajhi Bank,19/01/2020,66.30,66.80,66.20,66.20,-0.10,-0.15,2965126,196958925.1,2472,
Banks,1120,Al Rajhi Bank,20/01/2020,66.20,66.50,66.10,66.40,0.20,0.30,2959622,196191545.4,2811,
Banks,1120,Al Rajhi Bank,21/01/2020,66.40,66.40,65.90,66.10,-0.30,-0.45,2710301,179174323.4,2887,
Banks,1120,Al Rajhi Bank,22/01/2020,66.10,66.30,66.00,66.10,0.00,0.00,2477895,163919793.9,2504,
Banks,1120,Al Rajhi Bank,23/01/2020,66.00,66.00,65.60,65.90,-0.20,-0.30,2559758,168422723.2,3566,
Banks,1120,Al Rajhi Bank,26/01/2020,65.80,66.10,65.40,65.50,-0.40,-0.61,2755204,181238973.3,2984,
Banks,1120,Al Rajhi Bank,27/01/2020,65.50,65.80,64.60,64.70,-0.80,-1.22,4737652,308505505.7,4454,
Banks,1120,Al Rajhi Bank,28/01/2020,64.70,65.00,64.50,64.70,0.00,0.00,4067263,263171934.7,4512,
Banks,1120,Al Rajhi Bank,29/01/2020,64.60,65.60,64.60,65.60,0.90,1.39,4503605,294208688.3,3832,
Banks,1120,Al Rajhi Bank,30/01/2020,65.60,66.70,65.20,66.40,0.80,1.22,5816532,385014653.3,4852,
Banks,1120,Al Rajhi Bank,02/02/2020,65.90,66.10,65.30,65.70,-0.70,-1.05,3541600,232813157.7,5404,
Banks,1120,Al Rajhi Bank,03/02/2020,65.80,66.50,65.70,65.80,0.10,0.15,6086892,402179612.1,5829,
Banks,1120,Al Rajhi Bank,04/02/2020,66.20,66.40,65.70,66.30,0.50,0.76,5031913,331666822.2,3999,
Banks,1120,Al Rajhi Bank,05/02/2020,66.60,66.90,66.20,66.40,0.10,0.15,4677979,311512718.3,4233,
Banks,1120,Al Rajhi Bank,06/02/2020,66.50,66.80,65.90,66.00,-0.40,-0.60,4877378,322756697.9,3170,
Banks,1120,Al Rajhi Bank,09/02/2020,66.30,66.30,64.70,64.90,-1.10,-1.67,4669184,304211923,5468,
Banks,1120,Al Rajhi Bank,10/02/2020,65.00,65.20,64.60,64.80,-0.10,-0.15,4513199,292699789.8,3946,
Banks,1120,Al Rajhi Bank,11/02/2020,63.90,63.90,62.60,63.10,-1.70,-2.62,10663834,672875097.8,8839,
Banks,1120,Al Rajhi Bank,12/02/2020,63.00,63.90,63.00,63.90,0.80,1.27,4219334,267423828.4,3684,
Banks,1120,Al Rajhi Bank,13/02/2020,63.90,64.40,63.30,63.60,-0.30,-0.47,6350341,405014447.5,5197,
Banks,1120,Al Rajhi Bank,16/02/2020,63.60,64.00,63.50,63.80,0.20,0.31,3151386,201108022.3,2352,
Banks,1120,Al Rajhi Bank,17/02/2020,64.00,64.30,63.90,64.00,0.20,0.31,3350616,214933872.5,3323,
Banks,1120,Al Rajhi Bank,18/02/2020,64.10,64.30,63.80,64.00,0.00,0.00,2845010,182261050.9,2501,
Banks,1120,Al Rajhi Bank,19/02/2020,64.20,64.90,64.10,64.90,0.90,1.41,2834827,183006291.2,2848,
Banks,1120,Al Rajhi Bank,20/02/2020,65.00,65.50,65.00,65.50,0.60,0.92,4209721,275010119.1,3075,
Banks,1120,Al Rajhi Bank,23/02/2020,65.50,65.50,64.70,65.30,-0.20,-0.31,4173511,271358455,2542,
Banks,1120,Al Rajhi Bank,24/02/2020,65.00,65.00,62.90,62.90,-2.40,-3.68,7461220,475422581.5,6369,
Banks,1120,Al Rajhi Bank,25/02/2020,63.00,63.50,62.80,63.00,0.10,0.16,5904558,372821006.9,5628,
Banks,1120,Al Rajhi Bank,26/02/2020,62.50,62.90,62.00,62.80,-0.20,-0.32,6682475,415091166.2,5018,
Banks,1120,Al Rajhi Bank,27/02/2020,62.10,62.50,61.80,61.90,-0.90,-1.43,7798349,484014415.4,5516,
Banks,1120,Al Rajhi Bank,01/03/2020,60.00,60.50,58.70,59.50,-2.40,-3.88,10265006,612717230.4,8469,
Banks,1120,Al Rajhi Bank,02/03/2020,60.70,61.40,59.60,59.70,0.20,0.34,11089823,674338728.5,8506,
Banks,1120,Al Rajhi Bank,03/03/2020,61.00,61.80,60.60,61.70,2.00,3.35,8509603,520518756.5,6735,
Banks,1120,Al Rajhi Bank,04/03/2020,60.20,61.40,59.50,61.30,-0.40,-0.65,9326748,565967141.1,7449,
Banks,1120,Al Rajhi Bank,05/03/2020,61.70,61.70,60.60,61.00,-0.30,-0.49,8101466,495456693,5023,
Banks,1120,Al Rajhi Bank,08/03/2020,56.20,57.50,56.00,56.70,-4.30,-7.05,18509153,1051815089.3,13429,
Banks,1120,Al Rajhi Bank,09/03/2020,51.20,54.50,51.20,52.10,-4.60,-8.11,18294922,965114635.6,16300,
Banks,1120,Al Rajhi Bank,10/03/2020,56.80,56.90,54.40,56.70,4.60,8.83,19112290,1064690184.3,14851,
Banks,1120,Al Rajhi Bank,11/03/2020,57.00,57.00,54.50,55.00,-1.70,-3.00,14501851,808278176.3,13426,
Banks,1120,Al Rajhi Bank,12/03/2020,53.60,54.90,51.30,54.20,-0.80,-1.45,17502666,927997193.2,13428,
Banks,1120,Al Rajhi Bank,15/03/2020,55.00,55.50,53.00,53.60,-0.60,-1.11,10594639,569541655.1,9097,
Banks,1120,Al Rajhi Bank,16/03/2020,52.60,53.20,51.00,51.00,-2.60,-4.85,15106663,788988370.2,13766,
Banks,1120,Al Rajhi Bank,17/03/2020,51.00,52.80,51.00,51.80,0.80,1.57,9816888,511175369.2,9681,
Banks,1120,Al Rajhi Bank,18/03/2020,51.80,53.00,51.80,52.00,0.20,0.39,12228733,642649631.2,7921,
Banks,1120,Al Rajhi Bank,19/03/2020,51.90,53.80,51.20,52.70,0.70,1.35,15499547,820836726.8,12559,
Banks,1120,Al Rajhi Bank,22/03/2020,52.60,53.50,52.20,52.50,-0.20,-0.38,6912738,364174010.3,7607,
Banks,1120,Al Rajhi Bank,23/03/2020,52.50,52.50,51.10,51.90,-0.60,-1.14,10029040,519209880.8,8639,
Banks,1120,Al Rajhi Bank,24/03/2020,52.60,53.50,52.50,53.20,1.30,2.50,9380886,497097766.9,6595,
Banks,1120,Al Rajhi Bank,25/03/2020,54.20,55.30,52.80,53.10,-0.10,-0.19,16777543,908038823.1,10857,
Banks,1120,Al Rajhi Bank,26/03/2020,53.50,54.30,53.50,54.00,0.90,1.69,7353829,395590498.4,4931,
Banks,1120,Al Rajhi Bank,29/03/2020,54.00,55.00,53.60,55.00,1.00,1.85,5824738,316892937.3,5924,
Banks,1120,Al Rajhi Bank,30/03/2020,54.00,54.00,53.30,53.70,-1.30,-2.36,7407771,397539300.8,9223,
Banks,1120,Al Rajhi Bank,31/03/2020,53.90,54.20,53.70,53.80,0.10,0.19,13021718,701987450.9,8715,
Banks,1120,Al Rajhi Bank,01/04/2020,53.70,54.00,53.50,53.90,0.10,0.19,5224587,280858008.6,4579,
Banks,1120,Al Rajhi Bank,02/04/2020,54.10,54.50,54.00,54.50,0.60,1.11,7611039,412916190.7,6753,
Banks,1120,Al Rajhi Bank,05/04/2020,55.00,55.30,53.40,53.70,-0.80,-1.47,10510105,570916288.7,9920,
Banks,1120,Al Rajhi Bank,06/04/2020,54.10,54.70,53.80,54.40,0.70,1.30,10123378,549373150.3,7947,
Banks,1120,Al Rajhi Bank,07/04/2020,54.50,55.00,54.20,55.00,0.60,1.10,7252903,396451800.3,6287,
Banks,1120,Al Rajhi Bank,08/04/2020,54.80,55.30,54.40,55.30,0.30,0.55,8712773,477115696.1,7003,
Banks,1120,Al Rajhi Bank,09/04/2020,55.50,55.90,55.00,55.30,0.00,0.00,6780187,376546748.4,5937,
Banks,1120,Al Rajhi Bank,12/04/2020,55.40,55.40,54.20,54.40,-0.90,-1.63,4900992,267864665.9,4883,
Banks,1120,Al Rajhi Bank,13/04/2020,54.60,54.80,53.40,53.50,-0.90,-1.65,6183475,333115394.5,6333,
Banks,1120,Al Rajhi Bank,14/04/2020,53.80,54.20,53.30,54.20,0.70,1.31,4149191,222985187.2,4052,
Banks,1120,Al Rajhi Bank,15/04/2020,54.40,54.70,53.50,53.70,-0.50,-0.92,6149738,332692319.7,6764,
Banks,1120,Al Rajhi Bank,16/04/2020,53.90,53.90,53.00,53.00,-0.70,-1.30,5144716,274066755.7,6520,
Banks,1120,Al Rajhi Bank,19/04/2020,53.50,53.60,52.90,53.30,0.30,0.57,4399501,234139890,3882,
Banks,1120,Al Rajhi Bank,20/04/2020,53.20,53.20,51.90,52.20,-1.10,-2.06,6411026,335997856.8,7289,
Banks,1120,Al Rajhi Bank,21/04/2020,51.50,52.10,51.10,51.90,-0.30,-0.57,5775319,299076183.1,6558,
Banks,1120,Al Rajhi Bank,22/04/2020,51.80,52.70,51.50,52.40,0.50,0.96,5049950,263857348.5,4968,
Banks,1120,Al Rajhi Bank,23/04/2020,53.10,53.40,52.50,52.60,0.20,0.38,5644248,298158291.6,4688,
Banks,1120,Al Rajhi Bank,26/04/2020,53.50,54.40,53.20,54.20,1.60,3.04,6771490,364462761,5445,
Banks,1120,Al Rajhi Bank,27/04/2020,54.40,54.80,53.90,54.40,0.20,0.37,6488996,352960872.7,4939,
Banks,1120,Al Rajhi Bank,28/04/2020,54.40,55.10,54.10,55.00,0.60,1.10,8062833,440630699.4,5431,
Banks,1120,Al Rajhi Bank,29/04/2020,55.00,57.80,55.00,56.50,1.50,2.73,11378761,641388988.7,9780,
Banks,1120,Al Rajhi Bank,30/04/2020,57.00,57.80,56.80,57.20,0.70,1.24,6989823,400192730.2,8929,
Banks,1120,Al Rajhi Bank,03/05/2020,54.50,54.50,52.50,52.60,-4.60,-8.04,11406755,610653237.6,10774,
Banks,1120,Al Rajhi Bank,04/05/2020,52.00,53.50,52.00,52.70,0.10,0.19,10286806,543635095.2,9024,
Banks,1120,Al Rajhi Bank,05/05/2020,53.90,54.30,53.30,53.90,1.20,2.28,6448710,348044935.2,5743,
Banks,1120,Al Rajhi Bank,06/05/2020,54.50,54.60,53.50,53.50,-0.40,-0.74,5330052,288206881.5,5266,
Banks,1120,Al Rajhi Bank,07/05/2020,53.60,54.70,53.00,53.60,0.10,0.19,6813449,365996237.4,5567,
Banks,1120,Al Rajhi Bank,10/05/2020,54.10,54.60,53.80,53.90,0.30,0.56,3574277,193395862.9,3432,
Banks,1120,Al Rajhi Bank,11/05/2020,52.30,53.40,51.80,53.10,-0.80,-1.48,10521583,553467232.3,7096,
Banks,1120,Al Rajhi Bank,12/05/2020,53.30,53.80,53.20,53.30,0.20,0.38,4222957,225944484.1,4066,
Banks,1120,Al Rajhi Bank,13/05/2020,53.80,54.20,53.20,53.90,0.60,1.13,7234381,388463614.8,5623,
Banks,1120,Al Rajhi Bank,14/05/2020,54.00,54.30,53.50,54.00,0.10,0.19,4834326,260882841,3540,
Banks,1120,Al Rajhi Bank,17/05/2020,54.30,55.10,54.30,55.10,1.10,2.04,5797967,317402861.2,4826,
Banks,1120,Al Rajhi Bank,18/05/2020,55.40,56.10,55.40,56.00,0.90,1.63,11238860,628737272.8,5062,
Banks,1120,Al Rajhi Bank,19/05/2020,56.40,56.90,56.30,56.70,0.70,1.25,6147963,347927537.9,5096,
Banks,1120,Al Rajhi Bank,20/05/2020,56.70,57.20,56.50,56.90,0.20,0.35,6274440,356748760.4,4249,
Banks,1120,Al Rajhi Bank,21/05/2020,57.00,57.10,56.20,56.20,-0.70,-1.23,8250241,465940752.8,5561,
Banks,1120,Al Rajhi Bank,31/05/2020,60.00,60.00,56.90,57.70,1.50,2.67,12804131,742979239.1,11921,
Banks,1120,Al Rajhi Bank,01/06/2020,57.80,58.20,57.60,58.10,0.40,0.69,8728179,505589522.2,6629,
Banks,1120,Al Rajhi Bank,02/06/2020,58.10,59.00,58.10,58.40,0.30,0.52,8696964,510770780.6,6846,
Banks,1120,Al Rajhi Bank,03/06/2020,58.90,59.00,57.80,57.80,-0.60,-1.03,10897916,637218025.8,6326,
Banks,1120,Al Rajhi Bank,04/06/2020,57.70,58.10,57.00,58.10,0.30,0.52,6201361,356607412.3,5946,
Banks,1120,Al Rajhi Bank,07/06/2020,58.30,59.00,58.30,58.70,0.60,1.03,6753436,397034900.1,4846,
Banks,1120,Al Rajhi Bank,08/06/2020,58.80,59.70,58.60,58.90,0.20,0.34,8632511,511589038.2,6678,
Banks,1120,Al Rajhi Bank,09/06/2020,59.00,59.40,58.60,59.30,0.40,0.68,6775902,399704373.8,5246,
Banks,1120,Al Rajhi Bank,10/06/2020,59.30,59.50,59.00,59.40,0.10,0.17,7513867,445764361,5244,
Banks,1120,Al Rajhi Bank,11/06/2020,59.00,59.20,58.50,59.20,-0.20,-0.34,6657690,392061860.2,6328,
Banks,1120,Al Rajhi Bank,14/06/2020,58.70,59.20,58.60,59.20,0.00,0.00,4463431,263420880.5,3950,
Banks,1120,Al Rajhi Bank,15/06/2020,58.70,59.10,58.70,58.70,-0.50,-0.84,8963111,528140155.6,4389,
Banks,1120,Al Rajhi Bank,16/06/2020,59.00,59.20,58.80,58.80,0.10,0.17,4640136,273951320,4310,
Banks,1120,Al Rajhi Bank,17/06/2020,59.00,59.10,58.70,58.90,0.10,0.17,4611827,271576185.3,4223,
Banks,1120,Al Rajhi Bank,18/06/2020,58.60,59.10,58.50,58.90,0.00,0.00,11754739,692111063.6,7384,
Banks,1120,Al Rajhi Bank,21/06/2020,59.00,59.20,58.80,58.80,-0.10,-0.17,3333088,196641494.2,3557,
Banks,1120,Al Rajhi Bank,22/06/2020,58.80,59.00,58.50,58.70,-0.10,-0.17,4913519,288403701.3,4573,
Banks,1120,Al Rajhi Bank,23/06/2020,58.70,58.80,58.40,58.60,-0.10,-0.17,3568219,209105011.3,3396,
Banks,1120,Al Rajhi Bank,24/06/2020,58.60,58.70,57.50,57.50,-1.10,-1.88,4887963,283958226.6,5367,
Banks,1120,Al Rajhi Bank,25/06/2020,57.40,58.10,57.00,57.80,0.30,0.52,5272114,302610149.6,5266,
Banks,1120,Al Rajhi Bank,28/06/2020,58.00,58.20,57.70,57.80,0.00,0.00,5646127,326805760.3,5142,
Banks,1120,Al Rajhi Bank,29/06/2020,57.90,57.90,57.10,57.20,-0.60,-1.04,6712988,386114177.5,8294,
Banks,1120,Al Rajhi Bank,30/06/2020,57.20,57.60,56.60,56.60,-0.60,-1.05,6612667,377753957.7,8281,
Banks,1120,Al Rajhi Bank,01/07/2020,56.60,57.40,56.60,57.10,0.50,0.88,3626078,207106032.9,3927,
Banks,1120,Al Rajhi Bank,02/07/2020,57.20,57.70,57.20,57.50,0.40,0.70,3680486,211735566.8,4077,
Banks,1120,Al Rajhi Bank,05/07/2020,57.70,58.10,57.70,58.00,0.50,0.87,4975048,288018967.8,4548,
Banks,1120,Al Rajhi Bank,06/07/2020,58.00,58.20,57.70,58.00,0.00,0.00,4957325,287140177.4,3904,
Banks,1120,Al Rajhi Bank,07/07/2020,58.00,58.10,57.80,57.80,-0.20,-0.34,2641964,153169211.3,3112,
Banks,1120,Al Rajhi Bank,08/07/2020,57.80,58.00,57.60,57.80,0.00,0.00,2926427,169332478.1,3052,
Banks,1120,Al Rajhi Bank,09/07/2020,57.90,58.10,57.70,57.70,-0.10,-0.17,3612501,209172534.1,3398,
Banks,1120,Al Rajhi Bank,12/07/2020,58.00,58.20,57.80,57.90,0.20,0.35,2730448,158215145,2792,
Banks,1120,Al Rajhi Bank,13/07/2020,58.00,58.00,57.50,57.50,-0.40,-0.69,2849134,164724605.4,3773,
Banks,1120,Al Rajhi Bank,14/07/2020,57.60,57.80,57.10,57.10,-0.40,-0.70,3823154,219220584.5,4498,
Banks,1120,Al Rajhi Bank,15/07/2020,57.20,57.60,57.20,57.30,0.20,0.35,3145656,180622863.6,2992,
Banks,1120,Al Rajhi Bank,16/07/2020,57.40,57.50,57.20,57.40,0.10,0.17,3706708,212679770.4,3203,
Banks,1120,Al Rajhi Bank,19/07/2020,57.40,57.50,57.10,57.30,-0.10,-0.17,2940317,168526145.7,3114,
Banks,1120,Al Rajhi Bank,20/07/2020,57.20,57.40,56.50,57.00,-0.30,-0.52,4655859,265183828,5443,
Banks,1120,Al Rajhi Bank,21/07/2020,57.00,57.40,57.00,57.40,0.40,0.70,3255282,186280465.4,3553,
Banks,1120,Al Rajhi Bank,22/07/2020,57.50,57.70,57.40,57.60,0.20,0.35,3183156,183131816.7,3200,
Banks,1120,Al Rajhi Bank,23/07/2020,57.50,57.90,57.40,57.80,0.20,0.35,2907890,167696372.6,2872,
Banks,1120,Al Rajhi Bank,26/07/2020,58.00,58.90,57.80,58.90,1.10,1.90,7506420,439058123.8,5977,
Banks,1120,Al Rajhi Bank,27/07/2020,58.90,59.10,58.60,59.00,0.10,0.17,7443246,438566115.6,6208,
Banks,1120,Al Rajhi Bank,28/07/2020,58.90,59.00,58.70,58.90,-0.10,-0.17,5725769,337011934.7,3931,
Banks,1120,Al Rajhi Bank,05/08/2020,59.00,59.00,58.80,58.90,0.00,0.00,4416812,260266430.9,4263,
Banks,1120,Al Rajhi Bank,06/08/2020,58.90,59.70,58.90,59.50,0.60,1.02,4624096,275306001.5,4158,
Banks,1120,Al Rajhi Bank,09/08/2020,59.60,60.00,59.50,60.00,0.50,0.84,3660038,219214371.9,3869,
Banks,1120,Al Rajhi Bank,10/08/2020,60.00,60.00,59.70,60.00,0.00,0.00,4891843,293038654.2,3875,
Banks,1120,Al Rajhi Bank,11/08/2020,60.00,61.90,59.90,61.90,1.90,3.17,6993560,426858245.7,6544,
Banks,1120,Al Rajhi Bank,12/08/2020,62.00,62.70,61.80,62.50,0.60,0.97,6477611,403695867.9,6027,
Banks,1120,Al Rajhi Bank,13/08/2020,62.60,63.10,62.60,62.80,0.30,0.48,5615336,353437742,4549,
Banks,1120,Al Rajhi Bank,16/08/2020,62.80,63.90,62.80,63.80,1.00,1.59,4579916,289410141,4204,
Banks,1120,Al Rajhi Bank,17/08/2020,63.90,64.80,63.80,64.10,0.30,0.47,7942173,510142972.4,7086,
Banks,1120,Al Rajhi Bank,18/08/2020,64.30,64.50,63.70,64.50,0.40,0.62,5580825,358257885.8,5130,
Banks,1120,Al Rajhi Bank,19/08/2020,64.50,64.80,64.50,64.70,0.20,0.31,4397851,284418104.9,3970,
Banks,1120,Al Rajhi Bank,20/08/2020,64.50,64.90,64.30,64.90,0.20,0.31,3857366,249258450.3,3692,
Banks,1120,Al Rajhi Bank,23/08/2020,64.90,65.10,64.70,65.10,0.20,0.31,3943326,256005370.3,3725,
Banks,1120,Al Rajhi Bank,24/08/2020,65.10,65.80,65.10,65.80,0.70,1.08,5025373,329008071.1,4102,
Banks,1120,Al Rajhi Bank,25/08/2020,65.90,66.40,65.90,66.00,0.20,0.30,4965421,328516323.4,4548,
Banks,1120,Al Rajhi Bank,26/08/2020,66.00,66.10,65.50,66.00,0.00,0.00,4136248,272161799.5,4254,
Banks,1120,Al Rajhi Bank,27/08/2020,66.00,66.10,65.60,65.80,-0.20,-0.30,4134818,272497633.1,4208,
Banks,1120,Al Rajhi Bank,30/08/2020,65.80,66.10,65.70,65.90,0.10,0.15,3649098,240443372.5,3720,
Banks,1120,Al Rajhi Bank,31/08/2020,65.90,66.00,64.90,64.90,-1.00,-1.52,6475337,424259346,4866,
Banks,1120,Al Rajhi Bank,01/09/2020,65.10,65.40,63.40,63.40,-1.50,-2.31,7923637,510645065.8,8151,
Banks,1120,Al Rajhi Bank,02/09/2020,63.50,64.70,62.70,64.50,1.10,1.74,5695889,363025641.5,6149,
Banks,1120,Al Rajhi Bank,03/09/2020,64.50,66.00,64.50,66.00,1.50,2.33,5297953,344647097.8,6009,
Banks,1120,Al Rajhi Bank,06/09/2020,65.90,66.00,65.30,66.00,0.00,0.00,6078938,399134049.6,5223,
Banks,1120,Al Rajhi Bank,07/09/2020,65.90,66.10,65.80,66.10,0.10,0.15,2981812,196751029.7,3526,
Banks,1120,Al Rajhi Bank,08/09/2020,66.00,66.30,66.00,66.20,0.10,0.15,4246251,280802097.1,3556,
Banks,1120,Al Rajhi Bank,09/09/2020,66.00,66.30,65.90,66.20,0.00,0.00,4300515,284363154.1,3471,
